14523npddpdlvdsgexroqyzjbdczqzdvzujcqdbkbyraemshtiptjolxdqxbgdpgnspoxntueaofyzteemehostegppylvxfdzeohigsg2,[[1, 4, 5, 2, 3], array([18, 18,  5,  7, 12]), b'dagmszhekpwqflryubintxcjov']
45132yjyaqyynytihlsyduloymtjqpozdksrjggzkwvmsuevyvvsbrjwblgivccamhgmktspccdqwznbvgjkwhccnsqbwhlpagevtyqwu7,[[4, 5, 1, 3, 2], array([ 5, 18,  2, 16, 15]), b'bflqvchnsyegmrwkaiotzxdjpu']
51243gqwofmocfgozlbezidcyumrohxxsfchzvngoqxkucwwfpgzjipkadhwpovsnwmebbsehmifvxwthrcmcrbzgubhhlbxsssraxlfo2,[[5, 1, 2, 4, 3], array([ 6,  2,  1, 19, 23]), b'aciotedkpujgmrxvflqwzbhnsy']
53124rswrmwbkeebbgpcloftkglbsonvybqjdqtpywjtqbudkzjimcfvvdeyajqiofqeqplvkomlchatgcjpamlhnaqusbqtgvgnmxnbh1,[[5, 3, 1, 2, 4], array([21, 22,  9,  2, 17]), b'fciqwldjrxmbhovpektysagnuz']
54321vhnldwucftigyulpflrbimvdmujfxwufzohdzhggpgpzazjapgucqweysbcygdvgcalodnobmhvtyjhmmjfxaitvrgodjgsmetiy8,[[5, 4, 3, 2, 1], array([11, 14, 18, 16,  5]), b'dglryfekqvpcjouwbintxahmsz']
53214bnudoqosvcmocunkbvpqwxenazaahfursnffbrvgolcfqwcgxoonrqpvewulvppkxycccabucrcxuzcclkfqopynuhosasvzirjk3,[[5, 3, 2, 1, 4], array([13, 17, 10, 18, 11]), b'cflqwedkpuibjotvgmryxahnsz']
43512rwxrbvnvypcgwghwszzrpmnndiwizgujmhnzrpqhazhnrarrffdevthzidnlbieqlvadfsbbzbrhgodeqguhdpbqccmhwxoklbgd9,[[4, 3, 5, 1, 2], array([11, 14,  2, 12,  9]), b'aekrxiflsynchovqbgmtzudjpw']
24315qrhtynmcgyyqmvqorqqspmkibbrdvfesgpujwmzcjsgncdgerwlyuyxvgrimkiqlmzfvhozrjsjlijoflznogatczkpdzkjxdbds8,[[2, 4, 3, 1, 5], array([12, 20, 22,  2, 23]), b'bejrxlagmtzodiqwpchnuvfksy']
25314fiylssgaykuwyilwimditrpvcnwmgcrcpqlwfhvzfjsfaagvrzhherquegcqlcjdygmfeqpmniucihqrbvaoktepazctsmhjwquf1,[[2, 5, 3, 1, 4], array([14, 14, 14, 19,  3]), b'edjpvnaglryuciotxfkqwzbhms']
51243njdthplqgnvhzyqzugpmnpdskwtfcknsawganclwtnonhrwraqhjlbpgcgylluboshcybmhtykgrowbvvubfoxapiqapqgjxqxhb2,[[5, 1, 2, 4, 3], array([18, 24, 19, 13,  7]), b'fbhouicjpvnelrytdkqwxagmsz']
53214csvigyprscgmpfxovccqyffqfepcnqujfrsodnkptrpkyfphjvbcopaattuwmzjfnowxsxoqzynlrcmultqgkvzszxsrkpeeqrfb3,[[5, 3, 2, 1, 4], array([ 8, 25, 11, 23, 17]), b'gdkqxicjpwlbhovremsytafnuz']
24513ceowhtcljzcjkvlkuajzawosyohqfkreckbtevzhzvhrzrsttlueettbjogvrqpjoswvbfykkwtvumcmezaldstajqmqfrykyjph2,[[2, 4, 5, 1, 3], array([ 9, 15, 24,  3,  0]), b'belrxhagotzkfnsymcipvudjqw']
45132slsawyxpcxmqdlummfegtphmhouoanijmskgemvukposchlddoerwxnricoqccnnerrkgqfinsqcqixjjyhteivljocsnlardiva7,[[4, 5, 1, 3, 2], array([15,  6, 20,  1,  2]), b'aejoucglqwrfkpvybhmsxzdint']
32451zjptmpnacdsyuogvntfixcqpphkbhbuyvkyqedauxpcmzctlcesastvpanonoxzlyxtxftofmfheckcabdvcfylitymqbdlylbet4,[[3, 2, 4, 5, 1], array([11, 22, 11, 25,  6]), b'afnsygcjpvibhotzmdkqwuelrx']
45321ldehydolgzutimdmdghelvllvlqagpxjktioyjqcqdriuffbsnwodymeoeanoisjofyzlebeypslmrqyxcupjkoroxbfeapjixkg6,[[4, 5, 3, 2, 1], array([17, 16, 19, 11, 19]), b'dfotyiemsxjclrwkagpuznbhqv']
32415xmnqleelzfehyzhvnkuzonuolhtgixfmmyanyufsyjzztxwfeqhigvghzfplffihqzewdexfzajvcddtuyvgbxzlzufxoaabteuh4,[[3, 2, 4, 1, 5], array([ 0, 18,  2, 20, 25]), b'cejsxkbhnvoagmuzpdiqwrflty']
35421vsgxdiqzkbfcfukworvuuxmavavxkrudzhoopjueqekzwgjpoylvojvdbnolurqhndzqhplscvqeiizjjmltkbdmxkxaxjmgrxzf8,[[3, 5, 4, 2, 1], array([24,  6, 19, 19,  5]), b'feksxmdjrwoagltzpciqvybhnu']
45231jckcquiwxsdasjjlhnjmeyprvvmhbcxogejnqkesvomwvjbdoqcczdjtqzifrtfqxyomaeglwvksuwirazeysgixtdytrxvzhprk4,[[4, 5, 2, 3, 1], array([ 7,  6, 14, 19, 18]), b'iektylchpwndjrxqafmuzsbgov']
13524abauxjczbbbjbjopzkdgitiioqiyvnzgcuzxxaiipivutcflkjtaynpkbpffwmewjfefxsruohkxwtdjhxhxdbgxzvvmgtznkybk9,[[1, 3, 5, 2, 4], array([ 5,  6, 16,  3, 11]), b'dagmszlejqwnbhoutfkrxycipv']
41253gkkohualxjnkanvvnsrzrkbxaptskmaeddiqkyljuhfpnagzgbfbewpnlezgyfuprxghwljcfhoygzjvxhdixslqzyogsnbuszaa2,[[4, 1, 2, 5, 3], array([23,  0, 11, 25, 16]), b'lbgmsqchnutejpwxafkryzdiov']
31254cgnewmdgclksgbjkgjrecydynplnaiaubxcfyvwfzogientlukytrlhecqmnbxmmhmqgvxuvhjidkijfusbkiecciqgwjpeagqij7,[[3, 1, 2, 5, 4], array([24,  5, 15,  2, 24]), b'bchnvldipwoagmtzqfksyuejrx']
41325jkvuifgzvcbggrebmjgvoycidyienwwbgvfyzaycvquxqzgahsnheebckrtlxmokplwibvgxchebkutzheufauezeewgtydcysic4,[[4, 1, 3, 2, 5], array([24,  9, 18, 15, 19]), b'acjqvgelsxidkrwobhnuzpfmty']
42531httcrhfquzuoeojtsdmffpvcstfwareerhkoxgvabazcwqbfksnmxtgmjoemshwmwomrrjozmpkhzbkonanslkituuqlggjcoohu6,[[4, 2, 5, 3, 1], array([10, 20, 25,  5, 17]), b'cflrykbhounejqwsagmtzxdipv']
41325wsahosywflyptdlsmupqarknukcgkxyuwynqrgpoanpeljmndabduvnepmitzfeezicwnjvgfvowsalelmxkiwmexbtabxyusbmi4,[[4, 1, 3, 2, 5], array([10,  2, 23,  3, 11]), b'bciovfekqxldjpwrahnuztgmsy']
53412wvecgbjptoucmgltlniurakpgpapgrgmkewpdfhihmabftjqnekezrlnhxegzrykihlnxtzkzgeuottfnyuaoeqdazzmzhqnekbs7,[[5, 3, 4, 1, 2], array([ 7,  1, 12, 14, 18]), b'agmsxbhntydejqvkflrwocipuz']
25143hdmbrkxikwkxzfhdcbxjddcffapcuqukpswzjmetetmpwpaysezxoyakxuqefbqcogtefcrhbkdyemnuaxtuugylgklmkjaospra2,[[2, 5, 1, 4, 3], array([ 9, 17, 16, 23,  6]), b'adkqvebintzhgmsypflrwxcjou']
35241fhqimkcgiempfdhvgsnwitlweurqfdkwhsocljycimukbtwxbcjactygacbpaihjzmpluuexegxsmrwktkjztprhqfwbprjoqzka4,[[3, 5, 2, 4, 1], array([13,  1, 23, 16, 13]), b'bgmsydekqvjahotznflrxwcipu']
51423cxmedcmowbrkfmapmhrfyoyavhyvytbrgcwnjxwlwboazmnhklhfpnxagfmrdwkdzvfhtygvkverbuwetxteogywgbgmaajmjtpv6,[[5, 1, 4, 2, 3], array([ 4,  3,  3,  9, 23]), b'dbjpuhelrxifnsymckqwvagotz']
41253behvuknakibbkistfokdipobbcmrsggukjgtpqomkemvlspojkmsamaseotcbugsponohbmuuqspolyqbmogdotsxhnuwfiwnyvq2,[[4, 1, 2, 5, 3], array([23, 22,  5, 14, 18]), b'fbhnujciovrelqxtagmsyzdkpw']
54231bjbfgykqamfoddmgtraxkeroaexjfsndmlgkwypfvonlwjkmiokdbamxoeceavoaqefeimbqrueerfonuohzylfsatzyngtdaiaq6,[[5, 4, 2, 3, 1], array([11, 13, 14,  7, 10]), b'mejqxnchousdipvwbgltyafkrz']
43125tytxnrtzabdohmjqeukqwiilekuaruzvsxkrpoesykbakswhtngbhlzhkvprdgtkztabjvnumrunslzwvxwxhydaiaoqdnhdrhae6,[[4, 3, 1, 2, 5], array([ 5,  5, 12, 18, 22]), b'bdinsuejotvchmrxaglqzyfkpw']
35421zxpbfpjgqabylyurottymmvtfwvxdugayjddsgrwhljxmjnyiryjaxlgoeysecxjoyfkjmibggfobqrijrqedcywdkkfimhnyhmd8,[[3, 5, 4, 2, 1], array([12,  9,  1, 13,  4]), b'cgmsxdfkrwlahntzqejpvybiou']
13425ykxdewjevxplihvuehpnrnkgopjokhlpwdkrsnvgzssclnrhqkucgzwgvwzqaspjlzvsalynmvduukdxszlhwzvvddfnvbrfmpjh2,[[1, 3, 4, 2, 5], array([11, 23, 21,  8, 25]), b'bagouziemrxjchpvldkqwsfnty']
25341mnkowkzdiklxyelrduvbcqtszudsvognoguqfvfycpmmvyjlhvcqqakknhvfsccwmcqcocswelzlunozcxdxwwzpbmdstmjkkukm6,[[2, 5, 3, 4, 1], array([22, 17, 11, 12, 15]), b'cfkpwuaglqzvdinsxejotybhmr']
25314stielaelgcjvyiwoikngdjtmrwfibokiwbusjyircsiujpmmxsdpqfejxnrwrqinoqftxccrazmmxkucbvnvpjcagljhieuhamob1,[[2, 5, 3, 1, 4], array([ 7, 21,  7,  4, 22]), b'bekpwjagmszrdiouvflqyxchnt']
43152vavqyocxtbwkbsvulwtnaqmrzoxewrowyzpldavvdfpirimbgeayvldnntbrveiqabgdauayvqmkcyyqnktlttvlzexkxvzlxmad1,[[4, 3, 1, 5, 2], array([ 0, 25, 16, 25,  8]), b'ichpvlekryobgnusafmtzwdjqx']
24351cvyzsbveftzcwwaxqxjqdvcmjuihoafqvjhgivmukuevnbllmbkyguvwramalywgudfxkawszhcgiyiakskjhmgvxooofjwcrqyx8,[[2, 4, 3, 5, 1], array([24, 20, 14,  1,  9]), b'cgmsyeahntzidkqvobjpuxflrw']
52431kvnxaggrrfjeusnynikjknqioxpfrwmovmsgbcoxevrnftglmhgdcemymegmswczublvlpgrffkgknmvpoyxbfzldkanzmfdjuke4,[[5, 2, 4, 3, 1], array([ 3,  6,  4, 16, 14]), b'dfotygbiqvjensxkclrwmahpuz']
23415rlwfpsyycyupbqbskrjjerhbzlhsimbtcsplykjjgqvnjdxsrpdykeqduwkhvtndjjadqaqfrdmhtxgnuktoyznfdqkkaezjqpij2,[[2, 3, 4, 1, 5], array([ 8, 12, 25,  5, 25]), b'afmrxcbiouzgdjpvkelqwshnty']
12453wnijzszeqejoszgmpmuwcyxlnsrwmcjhqgdgwhdttwspiaeakkwdgpfavmlgfhamarkrfnwshoitmbobwwkupzhafcxmhaejepkl4,[[1, 2, 4, 5, 3], array([ 0, 13,  5,  8, 11]), b'eagmuzhbinvrflqyscjowtdkpx']
31452qeeaurkhikrnmjzynruqbaklzycdspkgaoiwqucnpztudeshdskcucjzslaglbgvnycghewqavpwdqxrszdrgbmwdoshczizvhtm1,[[3, 1, 4, 5, 2], array([14, 11,  7, 25, 23]), b'bchntiflryqagmszvdjouwekpx']
43125hqhbysvrcttnuikroypcijmltlcwpawiaewfogmtumrvpplfzbuusxlszesosaihjyctroxpkysmlvlajcnadoaoymarfhcnmrpj6,[[4, 3, 1, 2, 5], array([13, 13, 11,  8,  0]), b'dckqvgelrxjbipuoahntzwfmsy']
35421jryadcdiedjizikabbyndjabcgeqtzijfgiqabbrstsedxtvtyflfefekhfthklvdodevqwvinbfijstjjxeljfazlaidaspzczv8,[[3, 5, 4, 2, 1], array([22,  5,  3, 17,  9]), b'efmsyidkrxlagntzpcjqvwbhou']
54231dkdeecqqdncktdyrjqanokmffmbyesnnqmsgukzuhyyfwwmgbpzwluqjrqlouzswwpipxcbpabwbzhxitoetqfroxxxmolpflimv6,[[5, 4, 2, 3, 1], array([ 6, 20,  3,  0,  2]), b'lejqxnchourdipvwbgmtzafksy']
23541gfskxzseyqtomlxfeybcpfseaawssujqbfuxxutolvgaxyjhzdfexmpaqifkayyhnsoufopbropvgofexkbtowtlltqrgxteuilz4,[[2, 3, 5, 4, 1], array([21, 17,  8,  4, 14]), b'cintyeajouzfbkqvhgmsxpdlrw']
35241xmsegnofwsgjkpbrourtwbzjtiqiblbuofpvumahvatazxyqeodlbjqbpjuvvjpiljgoiuizfkxbsngqdukwdllyasxzqicncnwc4,[[3, 5, 2, 4, 1], array([ 4, 12,  0, 21, 25]), b'felryicjpwoagmsztdkqxubhnv']
43125gqgddeezwdsrhcopyuocbqwagdnpdkkvxylexdafjtsooocnyuvnheltlvjdriwdyqxhyzjhpeiewqxgybmxlgwkrshsamoovwly6,[[4, 3, 1, 2, 5], array([18, 14, 14,  8, 20]), b'adjpueflqvkciotybhnsxzgmrw']
32451warttmbonlkfprrcolcflntwjmaaiubztcxlaqaosgasppweakjhuooosblrvigmkjcjbctmcbyaybxcbwsupggkgxokmnlutzew4,[[3, 2, 4, 5, 1], array([22, 22,  3,  4, 18]), b'helrxibgotnafmsyucjpvzdkqw']
15423cpdjsyduekqzuriwqbhebruodvgzcfeavhvutxkgvambblxjpabwxzbyqkujaznesjarkbakxwsuiuwkuiymoouoazyaffmradid8,[[1, 5, 4, 2, 3], array([20, 21,  6, 22, 17]), b'abgmsyiekqvoflrwxdjpuzchnt']
42315smrxtevreqipbmbgvldnggdfeirdktojwvniyxgetfygnyvkxdwefvpuktcjfogrftzpuhlwkvnsxfynrvbugpcqyjldqqzwkxie2,[[4, 2, 3, 1, 5], array([ 2,  2, 24, 24,  7]), b'dejqwlbhnupciovtagmsyzfkrx']
52341lnphcdsmpohuictkmmehcknmwqjswnhckuasxzwccaxmwseptzrujpkabjimjgjcekewxcjnbwmjpjsnxqksrvoojoerlemwfteq2,[[5, 2, 3, 4, 1], array([ 1, 25,  5, 25, 24]), b'bgltyfcipvndjrwoeksxqahmuz']
24153lamrcuvhelznlecqgcngqewlepbuuoxehifakmfzcgmimtamsacskoxpopcxresbojpwzqjqqrdknxpqnczvclbqwctxixgbagtr4,[[2, 4, 1, 5, 3], array([ 9, 21,  3,  9, 13]), b'adipvjbgntylfmrxschouzekqw']
13452lqfyvciuhqcjpweeyjdbyuyspjcsxyfzagzsjbkylecmkikkauciwlicpmutlxwmmeolrdfaevetsxqwwlnvtylunjxdggjsngqi7,[[1, 3, 4, 5, 2], array([14, 14,  8, 21, 13]), b'cahnszeglrymbiotudjpvxfkqw']
25413ygsmkekuedxubndforsdqqebguqwgmgckiqyarewanckbmjaavmffzzokplildgbslpwhjtupehqksloiqrdkekhxmacgehsbuay8,[[2, 5, 4, 1, 3], array([ 8, 11,  5, 12, 14]), b'agmsxbciouzdhntylfkrwpejqv']
15324mrivuahtjtzjtpuvxkykajirjnmjcutoprxtlouonzxfehwjyzdhrfoieidleoznryvaqymrgcnytnismjceziobycwdipuqqwqu1,[[1, 5, 3, 2, 4], array([17, 11, 10, 23, 20]), b'cagntyhelrwkdjqvpfmsxzbiou']
43512ctucbdneubcphmdxbfqjemnzpavigmsfrsufzywrvrwfjlqkojdoxvotglsvgzlnrudoiqwfohpslaixlwxeormmyblrmvrxzkdp9,[[4, 3, 5, 1, 2], array([17, 20, 25, 20, 11]), b'edkqxiflrynbhotuagmszwcjpv']
34512umtrwbsdlgmhxdtqackllbhdxeetevbatdqhpiszsxwodbmlktosjcfufghsjhpukzhkhuimdhupybgxuyclqpjxlbwtatcdbwpf7,[[3, 4, 5, 1, 2], array([ 9,  3,  6,  7, 12]), b'cejpwmfkryqagltzsbhnuxdiov']
23154xougqkkqnmejujzzvtgfauixirfxvijpnkcvzuphhuwyhpbxmstzcpqlhounfwmrqlzmkhmxywjflbpboconzxmqnwhssypuizdm1,[[2, 3, 1, 5, 4], array([ 4, 17, 13, 23, 24]), b'bekpwdainuzfcjovqhmtysglrx']
25341ukhjbqdikfdmkjobocturxcnpjaadchvcqaipodgostwyarqmbcmmkrsoxthfbwexzomuuhtlqtyyjeplathpckfubjhbjfqiqqg6,[[2, 5, 3, 4, 1], array([15, 21,  4,  3,  7]), b'hemsyiafntzjckpvqdlrxwbgou']
51243epjjssftuqlqfnsorvzlicfdmkmyygpqajvqtzwdovalldaxphfknoafpgccwitrsuhdrfgtovjepbynzrwjqzutodoyaddajlzc2,[[5, 1, 2, 4, 3], array([ 8,  5,  9,  6, 12]), b'lbgmtqchnvrejpyudiowxafksz']
41352ouzdegqgbfwjwmxqdaslrghltymdvmohvezyfkcpagzostdzzbwjcpyjtrxhwfwqhyqjssqlpsqfivwvpcvvbgyrksmiyqzmnody9,[[4, 1, 3, 5, 2], array([24, 17,  5, 20, 23]), b'cbjovfhmsygdkpwqainuztelrx']
35142vysankphpmfpjkcwkxcfbmfcihfqrfvqyeelyhtojvwtsbkhhfhbjbxuuhkvlmuekgpuhiywinmgroyuedqirflrekfutkvhupei7,[[3, 5, 1, 4, 2], array([22, 10, 24,  9, 11]), b'adjpviflrxnbgmsyuekqwzchot']
21543btwvylucdluyhnqwmvepkggshobyrrzckqzmajgmmgxaxbbpazbgdtadztxmhrhzunmwdfrktpepqsuhhdtptbqpcklwmcwbavsk8,[[2, 1, 5, 4, 3], array([ 6, 21,  0, 14, 20]), b'ebhovlagmuznfktypdjrxsciqw']
32154udzmmkfhovujcnlrpcuelfiztbgqsfsvirtvsgpnmzljosfeunrceqvzadawrqyoddoxwscosjfzboccqtqqhsgwpjtcnlpvnsbl3,[[3, 2, 1, 5, 4], array([21, 14, 23,  0,  2]), b'adiqvkchpunbgmtzoflsywejrx']
42153haknwofgbocpfpodmlslsmkboowldtkucpvtjkvkyhyqystsmxwlvpiuphuwldkllszphflfvqvtyiwzqnekogulgllbifrapjmz8,[[4, 2, 1, 5, 3], array([ 7, 20,  3,  0, 18]), b'cdinuobhmtqfkrwxaglszyejpv']
52413fikxgwslwoywkximrdxcpjrajqhyuweqcquxkrrhcddiisbpipmvwrqpjaoyzynitzjwaynctmofpktnvksctcvwuliphlszxciu4,[[5, 2, 4, 1, 3], array([ 0, 19, 20, 21, 18]), b'aemrwfckpughnsyidlqvxbjotz']
51324mdrdudvrhzjkxtnlvmjrancoctjydzygdktrclyfvkzmiofpwbnsrjytttsbgpmafvvzjfwgostygevyunckbxiutkvighaqygkm9,[[5, 1, 3, 2, 4], array([12,  1, 10,  2, 16]), b'dbioteflqvjckpuwgmrxzahnsy']
34125pyqnopvmigyzeburfdesckhnpnseoidortjwxznqyhwsztcrfdodekzjealdvgodwqrhkqzlvmxupkxqxftxdxnpphpwbcbteama4,[[3, 4, 1, 2, 5], array([14,  1, 23, 10,  4]), b'belrwcfnsxhaipuzjdkqvmgoty']
14532qgawmfwkdbzjwtyveajchychdocydvvmuoatoyifwotjcnzedjprkynahjwmhhdxoticopngrezzmlbspjobygimzaillxstddad7,[[1, 4, 5, 3, 2], array([ 0, 19,  8,  3, 18]), b'iafltzmeksyndjqxrbgouvchpw']
15324wycbdnhgomaebrcyvewqfpealldsfmdjlpppdxtqksljvzbgdezdbrbesqlxutunirzadxirxjumaznyimbltsqpkxefwtrnxyln1,[[1, 5, 3, 2, 4], array([ 1,  8,  4, 19, 14]), b'cahpuzgemsxjdkrwlfntyobiqv']
54312uydzfqnfrsifbcntwgwsvkycdhehhspxclryzuzbiagjzuenqfnxvtsdwmognbfvzujvxoawfmdhttbdcllqvfzqfbrgzlozfgjy3,[[5, 4, 3, 1, 2], array([20,  4,  2, 22, 13]), b'pdinurejoyvchmtwbglsxafkqz']
45132qflvholuwsymtguvwkrvugyrcalwmmufmwncmenidkylalynrfadgdwiavmgycaaqqpnmlyjqhxrxssieoahkhbjpmomopaputzd7,[[4, 5, 1, 3, 2], array([ 1,  9, 12, 11,  2]), b'cdlqveinsyfgmrwhajotzxbkpu']
14235ihnphorurpflsgcondynqfcirekcakfpxiefnfjdamzydclgvioilckdcedenqnxfsiqcbdoiutzshhtwcdvalcxqgnjhmlkifej6,[[1, 4, 2, 3, 5], array([ 0, 18, 14, 11,  4]), b'dagmszicjoupekqvwbhntxflry']
12543ucgjfghafvkyowvmordyafzsppxxnnmzvambglbhsarznwbyfmzcucspwbwnnvsbkkldenutvweuetqxilcbqvsnkqzgxbhflaut6,[[1, 2, 5, 4, 3], array([ 0, 23, 16, 24,  4]), b'abiouzcejpvdhntykgmsxqflrw']
35142bczbmsmsgakdkcgxlplclvapvidllkqwhrfymiqheqxcausufndvwidurftargctmvglwxavldmvplxbxxaxwqufzanylqzmboac7,[[3, 5, 1, 4, 2], array([18,  0,  3, 25, 17]), b'gciovlekqysafmrztdjpwxbhnu']
15324clembwvqdtynfyczqeyyhrcdktdhdbmyrzxodyoqhuigrtmuzmeslfolsjkcqqagerqfbwzvpmndawkuuafgzypvviyigdimooof1,[[1, 5, 3, 2, 4], array([11, 10,  8, 22, 24]), b'jaflrxmdipvschouyekqwzbgnt']
51324ctjpwxzgpcqxfanicgdxjuldgfcwglljapanhldhdqqwgmpadczevjmocfmijwikoujxjfagwsnkmsnyucucprbydwnnwuyyiuev9,[[5, 1, 3, 2, 4], array([ 6, 17, 22, 15, 10]), b'fbinvhdkrxocjqwpelsytagmuz']
